resultId,circuitID,Weather,raceId,driverId,constructorId,positionOrder,laps,pit_id,pit stops duration,# of pitstops,quali_ position
23782,1,0,989,20,6,1,58,989-20,21.787,1,3
23783,1,0,989,1,131,2,58,989-1,21.821,1,1
23784,1,0,989,8,6,3,58,989-8,21.421,1,2
23785,1,0,989,817,9,4,58,989-817,21.44,1,5
23786,1,0,989,4,1,5,58,989-4,22.573,1,11
23787,1,0,989,830,9,6,58,989-830,20.953,1,4
23788,1,0,989,807,4,7,58,989-807,22.628,1,8
23789,1,0,989,822,131,8,58,989-822,21.664,1,10
23790,1,0,989,838,1,9,58,989-838,22.474,1,12
23791,1,0,989,832,4,10,58,989-832,23.868,1,9
23792,1,0,989,815,10,11,58,989-815,22.327,1,13
23793,1,0,989,839,10,12,58,989-839,21.854,2,15
23794,1,0,989,844,15,13,58,989-844,22.242,2,18
23795,1,0,989,840,3,14,58,989-840,25.504,2,14
23796,1,0,989,843,5,15,57,989-843,22.213,1,16
23797,1,0,989,154,210,16,24,989-154,23.054,1,7
23798,1,0,989,825,210,17,22,989-825,21.983,0,6
23799,1,0,989,842,5,18,13,989-842,50,0,20
23800,1,0,989,828,15,19,5,989-828,50,0,17
23801,1,0,989,845,3,20,4,989-845,50,1,19
23802,3,0,990,20,6,1,57,990-20,24.524,1,1
23803,3,0,990,822,131,2,57,990-822,26.105,1,3
23804,3,0,990,1,131,3,57,990-1,24.302,2,4
23805,3,0,990,842,5,4,57,990-842,24.835,2,6
23806,3,0,990,825,210,5,57,990-825,25.106,2,7
23807,3,0,990,807,4,6,57,990-807,24.454,2,8
23808,3,0,990,4,1,7,56,990-4,24.993,2,13
23809,3,0,990,838,1,8,56,990-838,25.081,1,14
23810,3,0,990,828,15,9,56,990-828,25.194,2,17
23811,3,0,990,839,10,10,56,990-839,24.719,2,9
23812,3,0,990,832,4,11,56,990-832,25.768,2,10
23813,3,0,990,844,15,12,56,990-844,25.563,3,19
23814,3,0,990,154,210,13,56,990-154,25.011,2,16
23815,3,0,990,840,3,14,56,990-840,33.612,2,20
23816,3,0,990,845,3,15,56,990-845,24.672,2,18
23817,3,0,990,815,10,16,56,990-815,24.992,2,12
23818,3,0,990,843,5,17,56,990-843,36.646,1,11
23819,3,0,990,8,6,18,35,990-8,25.018,1,2
23820,3,0,990,830,9,19,3,990-830,30.381,0,15
23821,3,0,990,817,9,20,1,990-817,50,2,5
23822,17,0,991,817,9,1,56,991-817,23.042,1,6
23823,17,0,991,822,131,2,56,991-822,22.097,1,3
23824,17,0,991,8,6,3,56,991-8,22.913,1,2
23825,17,0,991,1,131,4,56,991-1,22.464,2,4
23826,17,0,991,830,9,5,56,991-830,22.715,2,5
23827,17,0,991,807,4,6,56,991-807,23.654,1,7
23828,17,0,991,4,1,7,56,991-4,24.11,1,13
23829,17,0,991,20,6,8,56,991-20,23.009,2,1
23830,17,0,991,832,4,9,56,991-832,23.935,1,9
23831,17,0,991,825,210,10,56,991-825,22.973,2,11
23832,17,0,991,839,10,11,56,991-839,23.281,2,12
23833,17,0,991,815,10,12,56,991-815,22.856,1,8
23834,17,0,991,838,1,13,56,991-838,23.73,1,14
23835,17,0,991,840,3,14,56,991-840,22.661,2,18
23836,17,0,991,845,3,15,56,991-845,23.716,1,16
23837,17,0,991,828,15,16,56,991-828,22.785,2,20
23838,17,0,991,154,210,17,56,991-154,22.981,2,10
23839,17,0,991,842,5,18,56,991-842,23.95,1,17
23840,17,0,991,844,15,19,56,991-844,23.392,2,19
23841,17,0,991,843,5,20,51,991-843,23.172,2,15
23842,73,0,992,1,131,1,51,992-1,20.377,2,2
23843,73,0,992,8,6,2,51,992-8,30.012,2,6
23844,73,0,992,815,10,3,51,992-815,28.109,2,8
23845,73,0,992,20,6,4,51,992-20,20.037,2,1
23846,73,0,992,832,4,5,51,992-832,21.516,2,10
23847,73,0,992,844,15,6,51,992-844,21.058,2,14
23848,73,0,992,4,1,7,51,992-4,56.71,2,13
23849,73,0,992,840,3,8,51,992-840,19.737,4,11
23850,73,0,992,838,1,9,51,992-838,21.103,3,16
23851,73,0,992,843,5,10,51,992-843,21.376,4,19
23852,73,0,992,828,15,11,51,992-828,44.107,2,18
23853,73,0,992,842,5,12,51,992-842,20.782,2,17
23854,73,0,992,825,210,13,51,992-825,35.608,1,15
23855,73,0,992,822,131,14,48,992-822,20.192,2,3
23856,73,0,992,154,210,15,42,992-154,21.725,1,20
23857,73,0,992,830,9,16,39,992-830,19.765,1,5
23858,73,0,992,817,9,17,39,992-817,19.925,0,4
23859,73,0,992,807,4,18,10,992-807,50,0,9
23860,73,0,992,839,10,19,0,992-839,50,0,7
23861,73,0,992,845,3,20,0,992-845,50,1,12
23862,4,0,993,1,131,1,66,993-1,22.085,1,1
23863,4,0,993,822,131,2,66,993-822,23.213,1,2
23864,4,0,993,830,9,3,66,993-830,21.74,2,5
23865,4,0,993,20,6,4,66,993-20,22.054,1,3
23866,4,0,993,817,9,5,66,993-817,21.618,1,6
23867,4,0,993,825,210,6,65,993-825,22.917,1,7
23868,4,0,993,832,4,7,65,993-832,22.409,1,9
23869,4,0,993,4,1,8,65,993-4,21.721,2,8
23870,4,0,993,815,10,9,64,993-815,22.438,1,15
23871,4,0,993,844,15,10,64,993-844,21.995,1,14
23872,4,0,993,840,3,11,64,993-840,21.351,2,19
23873,4,0,993,843,5,12,64,993-843,22.631,1,20
23874,4,0,993,828,15,13,64,993-828,22.1,3,17
23875,4,0,993,845,3,14,63,993-845,22.049,1,18
23876,4,0,993,838,1,15,45,993-838,27.416,1,11
23877,4,0,993,839,10,16,38,993-839,47.91,0,13
23878,4,0,993,8,6,17,25,993-8,50,0,4
23879,4,0,993,154,210,18,0,993-154,50,0,10
23880,4,0,993,842,5,19,0,993-842,50,0,12
23881,4,0,993,807,4,20,0,993-807,50,1,16
23882,6,0,994,817,9,1,78,994-817,24.542,1,1
23883,6,0,994,20,6,2,78,994-20,23.964,1,2
23884,6,0,994,1,131,3,78,994-1,23.739,1,3
23885,6,0,994,8,6,4,78,994-8,24.263,1,4
23886,6,0,994,822,131,5,78,994-822,24.02,1,5
23887,6,0,994,839,10,6,78,994-839,24.663,1,6
23888,6,0,994,842,5,7,78,994-842,24.296,1,10
23889,6,0,994,807,4,8,78,994-807,25.213,1,11
23890,6,0,994,830,9,9,78,994-830,24.111,1,20
23891,6,0,994,832,4,10,78,994-832,24.874,1,8
23892,6,0,994,828,15,11,78,994-828,24.291,1,17
23893,6,0,994,815,10,12,78,994-815,29.379,1,9
23894,6,0,994,825,210,13,78,994-825,24.237,2,19
23895,6,0,994,838,1,14,77,994-838,26.817,2,12
23896,6,0,994,154,210,15,77,994-154,24.741,3,15
23897,6,0,994,845,3,16,77,994-845,31.81,3,13
23898,6,0,994,840,3,17,76,994-840,33.887,1,18
23899,6,0,994,844,15,18,70,994-844,23.87,1,14
23900,6,0,994,843,5,19,70,994-843,24.326,1,16
23901,6,0,994,4,1,20,52,994-4,24.241,1,7
23902,7,0,995,20,6,1,68,995-20,23.529,1,1
23903,7,0,995,822,131,2,68,995-822,23.775,1,2
23904,7,0,995,830,9,3,68,995-830,23.137,1,3
23905,7,0,995,817,9,4,68,995-817,23.279,1,6
23906,7,0,995,1,131,5,68,995-1,23.335,1,4
23907,7,0,995,8,6,6,68,995-8,23.645,1,5
23908,7,0,995,807,4,7,67,995-807,24.521,1,7
23909,7,0,995,832,4,8,67,995-832,24.416,1,9
23910,7,0,995,839,10,9,67,995-839,25.353,1,8
23911,7,0,995,844,15,10,67,995-844,23.666,1,13
23912,7,0,995,842,5,11,67,995-842,24.107,1,16
23913,7,0,995,154,210,12,67,995-154,24.4,1,20
23914,7,0,995,825,210,13,67,995-825,24.008,2,11
23915,7,0,995,815,10,14,67,995-815,24.086,1,10
23916,7,0,995,828,15,15,66,995-828,23.529,2,19
23917,7,0,995,838,1,16,66,995-838,41.008,1,15
23918,7,0,995,845,3,17,66,995-845,23.531,1,18
23919,7,0,995,4,1,18,40,995-4,23.099,0,14
23920,7,0,995,843,5,19,0,995-843,50,0,12
23921,7,0,995,840,3,20,0,995-840,50,1,17
23922,34,0,996,1,131,1,53,996-1,24.31,1,1
23923,34,0,996,830,9,2,53,996-830,24.395,1,4
23924,34,0,996,8,6,3,53,996-8,24.289,1,6
23925,34,0,996,817,9,4,53,996-817,24.309,2,5
23926,34,0,996,20,6,5,53,996-20,32.612,1,3
23927,34,0,996,825,210,6,53,996-825,25.419,2,9
23928,34,0,996,822,131,7,53,996-822,27.955,1,2
23929,34,0,996,832,4,8,53,996-832,25.423,1,7
23930,34,0,996,807,4,9,53,996-807,25.016,1,12
23931,34,0,996,844,15,10,53,996-844,25.026,1,8
23932,34,0,996,154,210,11,52,996-154,29.996,1,10
23933,34,0,996,838,1,12,52,996-838,24.399,1,18
23934,34,0,996,828,15,13,52,996-828,24.295,1,15
23935,34,0,996,843,5,14,52,996-843,24.297,1,17
23936,34,0,996,845,3,15,52,996-845,26.273,2,19
23937,34,0,996,4,1,16,50,996-4,25.789,1,16
23938,34,0,996,840,3,17,48,996-840,26.576,0,20
23939,34,0,996,815,10,18,27,996-815,50,0,13
23940,34,0,996,839,10,19,0,996-839,50,0,11
23941,34,0,996,842,5,20,0,996-842,50,1,14
23942,70,0,997,830,9,1,71,997-830,21.214,1,5
23943,70,0,997,8,6,2,71,997-8,21.552,1,4
23944,70,0,997,20,6,3,71,997-20,23.912,1,3
23945,70,0,997,154,210,4,70,997-154,22.121,1,6
23946,70,0,997,825,210,5,70,997-825,22.138,1,8
23947,70,0,997,839,10,6,70,997-839,22.527,1,11
23948,70,0,997,815,10,7,70,997-815,22.863,1,17
23949,70,0,997,4,1,8,70,997-4,21.588,1,14
23950,70,0,997,844,15,9,70,997-844,21.364,1,13
23951,70,0,997,828,15,10,70,997-828,21.519,1,20
23952,70,0,997,842,5,11,70,997-842,22.011,2,12
23953,70,0,997,832,4,12,70,997-832,23.257,2,9
23954,70,0,997,845,3,13,69,997-845,23.048,2,18
23955,70,0,997,840,3,14,69,997-840,22.181,2,15
23956,70,0,997,838,1,15,65,997-838,46.557,2,16
23957,70,0,997,1,131,16,62,997-1,21.245,0,2
23958,70,0,997,843,5,17,54,997-843,50,2,19
23959,70,0,997,817,9,18,53,997-817,21.95,0,7
23960,70,0,997,822,131,19,13,997-822,50,0,1
23961,70,0,997,807,4,20,11,997-807,50,2,10
23962,9,0,998,20,6,1,52,998-20,28.677,1,2
23963,9,0,998,1,131,2,52,998-1,28.982,2,1
23964,9,0,998,8,6,3,52,998-8,38.573,1,3
23965,9,0,998,822,131,4,52,998-822,27.894,2,4
23966,9,0,998,817,9,5,52,998-817,28.194,1,6
23967,9,0,998,807,4,6,52,998-807,28.719,1,11
23968,9,0,998,839,10,7,52,998-839,29.41,2,10
23969,9,0,998,4,1,8,52,998-4,28.669,1,13
23970,9,0,998,825,210,9,52,998-825,28.45,2,7
23971,9,0,998,815,10,10,52,998-815,28.651,2,12
23972,9,0,998,838,1,11,52,998-838,28.284,1,17
23973,9,0,998,840,3,12,52,998-840,27.774,2,19
23974,9,0,998,842,5,13,52,998-842,28.676,1,14
23975,9,0,998,845,3,14,52,998-845,28.224,0,18
23982,9,0,998,843,5,20,1,998-843,50,2,20
23977,9,0,998,830,9,15,46,998-830,28.458,1,5
23978,9,0,998,154,210,16,37,998-154,29.254,2,8
23979,9,0,998,832,4,17,37,998-832,29.074,1,16
23980,9,0,998,828,15,18,31,998-828,28.207,1,15
23981,9,0,998,844,15,19,18,998-844,27.865,1,9
23983,10,1,999,1,131,1,67,999-1,18.978,2,14
23984,10,1,999,822,131,2,67,999-822,19.188,2,2
23985,10,1,999,8,6,3,67,999-8,19.647,3,3
23986,10,1,999,830,9,4,67,999-830,19.742,3,4
23987,10,1,999,807,4,5,67,999-807,19.584,3,7
23988,10,1,999,154,210,6,67,999-154,20.198,1,6
23989,10,1,999,815,10,7,67,999-815,25.13,1,10
23990,10,1,999,839,10,8,67,999-839,19.57,1,16
23991,10,1,999,828,15,9,67,999-828,18.84,2,13
23992,10,1,999,843,5,10,67,999-843,19.309,3,18
23993,10,1,999,825,210,11,67,999-825,19.818,3,5
23994,10,1,999,832,4,12,67,999-832,20.16,2,8
23995,10,1,999,838,1,13,67,999-838,19.778,2,20
23996,10,1,999,842,5,14,66,999-842,19.806,3,17
23997,10,1,999,844,15,15,66,999-844,19.267,3,9
23998,10,1,999,4,1,16,65,999-4,18.956,2,11
23999,10,1,999,840,3,17,53,999-840,19.476,1,19
24000,10,1,999,20,6,18,51,999-20,18.657,2,1
24001,10,1,999,845,3,19,51,999-845,24.173,0,12
24002,10,1,999,817,9,20,27,999-817,50,1,15
24003,11,0,1000,1,131,1,70,1000-1,21.48,1,1
24004,11,0,1000,20,6,2,70,1000-20,23.111,2,4
24005,11,0,1000,8,6,3,70,1000-8,24.471,1,3
24006,11,0,1000,817,9,4,70,1000-817,21.364,1,12
24007,11,0,1000,822,131,5,70,1000-822,21.337,1,2
24008,11,0,1000,842,5,6,70,1000-842,21.684,1,6
24009,11,0,1000,825,210,7,69,1000-825,25.126,1,9
24010,11,0,1000,4,1,8,69,1000-4,21.795,1,11
24011,11,0,1000,832,4,9,69,1000-832,21.914,1,5
24012,11,0,1000,154,210,10,69,1000-154,21.733,1,10
24013,11,0,1000,843,5,11,69,1000-843,21.831,2,8
24014,11,0,1000,807,4,12,69,1000-807,21.966,1,13
24015,11,0,1000,839,10,13,69,1000-839,22.258,1,18
24016,11,0,1000,815,10,14,69,1000-815,22.561,1,19
24017,11,0,1000,828,15,15,68,1000-828,22.64,1,14
24018,11,0,1000,845,3,16,68,1000-845,21.509,1,20
24019,11,0,1000,840,3,17,68,1000-840,21.291,1,15
24020,11,0,1000,838,1,18,49,1000-838,21.732,0,16
24021,11,0,1000,830,9,19,5,1000-830,50,0,7
24022,11,0,1000,844,15,20,0,1000-844,50,2,17
24023,13,0,1001,20,6,1,44,1001-20,19.582,2,2
24024,13,0,1001,1,131,2,44,1001-1,19.372,2,1
24025,13,0,1001,830,9,3,44,1001-830,19.942,3,7
24026,13,0,1001,822,131,4,44,1001-822,20.349,2,10
24027,13,0,1001,815,10,5,44,1001-815,19.667,2,4
24028,13,0,1001,839,10,6,44,1001-839,19.582,2,3
24029,13,0,1001,154,210,7,44,1001-154,20.28,2,5
24030,13,0,1001,825,210,8,44,1001-825,20.021,2,9
24031,13,0,1001,842,5,9,44,1001-842,20.136,2,11
24032,13,0,1001,828,15,10,43,1001-828,19.711,2,14
24033,13,0,1001,832,4,11,43,1001-832,18.509,2,16
24034,13,0,1001,845,3,12,43,1001-845,19.791,2,18
24035,13,0,1001,840,3,13,43,1001-840,19.732,2,19
24036,13,0,1001,843,5,14,43,1001-843,18.084,3,12
24037,13,0,1001,838,1,15,43,1001-838,19.847,0,20
24038,13,0,1001,817,9,16,28,1001-817,50,2,8
24039,13,0,1001,8,6,17,8,1001-8,26.367,0,6
24040,13,0,1001,844,15,18,0,1001-844,50,0,13
24041,13,0,1001,4,1,19,0,1001-4,50,0,17
24042,13,0,1001,807,4,20,0,1001-807,50,1,15
24043,14,0,1002,1,131,1,53,1002-1,23.728,1,3
24044,14,0,1002,8,6,2,53,1002-8,23.862,1,1
24045,14,0,1002,822,131,3,53,1002-822,23.763,2,4
24046,14,0,1002,20,6,4,53,1002-20,32.219,1,2
24047,14,0,1002,830,9,5,53,1002-830,24.003,1,5
24048,14,0,1002,839,10,6,53,1002-839,24.827,1,8
24049,14,0,1002,815,10,7,53,1002-815,25.655,1,16
24050,14,0,1002,832,4,8,53,1002-832,25.774,1,7
24051,14,0,1002,840,3,9,52,1002-840,26.44,1,10
24052,14,0,1002,845,3,10,52,1002-845,25.245,1,12
24053,14,0,1002,844,15,11,52,1002-844,24.084,1,17
24054,14,0,1002,838,1,12,52,1002-838,24.094,2,20
24055,14,0,1002,807,4,13,52,1002-807,25.234,1,14
24056,14,0,1002,842,5,14,52,1002-842,27.792,2,9
24057,14,0,1002,828,15,15,52,1002-828,29.992,1,19
24058,14,0,1002,825,210,16,52,1002-825,38.563,1,11
24059,14,0,1002,817,9,17,23,1002-817,24.805,0,15
24060,14,0,1002,4,1,18,9,1002-4,50,0,13
24061,14,0,1002,843,5,19,0,1002-843,50,1,18
24062,14,0,1002,154,210,20,53,1002-154,24.779,1,6
24063,15,0,1003,1,131,1,61,1003-1,28.946,1,1
24064,15,0,1003,830,9,2,61,1003-830,29.681,1,2
24065,15,0,1003,20,6,3,61,1003-20,28.722,1,3
24066,15,0,1003,822,131,4,61,1003-822,28.542,1,4
24067,15,0,1003,8,6,5,61,1003-8,29.513,1,5
24068,15,0,1003,817,9,6,61,1003-817,28.779,1,6
24069,15,0,1003,4,1,7,61,1003-4,29.922,1,11
24070,15,0,1003,832,4,8,60,1003-832,30.242,1,12
24071,15,0,1003,844,15,9,60,1003-844,29.31,1,13
24072,15,0,1003,807,4,10,60,1003-807,31.183,1,10
24073,15,0,1003,828,15,11,60,1003-828,28.86,1,14
24074,15,0,1003,838,1,12,60,1003-838,30.234,1,18
24075,15,0,1003,842,5,13,60,1003-842,28.931,1,15
24076,15,0,1003,840,3,14,60,1003-840,28.767,1,20
24077,15,0,1003,154,210,15,60,1003-154,29.517,3,8
24078,15,0,1003,815,10,16,60,1003-815,29.978,2,7
24079,15,0,1003,843,5,17,60,1003-843,29.912,3,17
24080,15,0,1003,825,210,18,59,1003-825,29.408,2,16
24081,15,0,1003,845,3,19,59,1003-845,30.477,0,19
24082,15,0,1003,839,10,20,0,1003-839,50,1,9
24083,71,0,1004,1,131,1,53,1004-1,29.551,1,2
24084,71,0,1004,822,131,2,53,1004-822,29.794,1,1
24085,71,0,1004,20,6,3,53,1004-20,29.798,1,3
24086,71,0,1004,8,6,4,53,1004-8,29.531,1,4
24087,71,0,1004,830,9,5,53,1004-830,29.37,1,11
24088,71,0,1004,817,9,6,53,1004-817,37.446,1,12
24089,71,0,1004,844,15,7,53,1004-844,30.397,1,7
24090,71,0,1004,825,210,8,52,1004-825,29.904,1,5
24091,71,0,1004,839,10,9,52,1004-839,30.642,1,6
24092,71,0,1004,815,10,10,52,1004-815,29.924,1,8
24093,71,0,1004,154,210,11,52,1004-154,30.469,1,9
24094,71,0,1004,807,4,12,52,1004-807,30.625,2,15
24095,71,0,1004,828,15,13,52,1004-828,30.051,1,10
24096,71,0,1004,4,1,14,52,1004-4,30.348,1,17
24097,71,0,1004,840,3,15,52,1004-840,29.266,1,20
24098,71,0,1004,838,1,16,51,1004-838,29.636,1,19
24099,71,0,1004,832,4,17,51,1004-832,30.021,1,14
24100,71,0,1004,845,3,18,51,1004-845,29.912,0,18
24101,71,0,1004,842,5,19,4,1004-842,50,1,13
24102,71,0,1004,843,5,20,4,1004-843,29.418,1,16
24103,22,0,1005,1,131,1,53,1005-1,22.614,1,1
24104,22,0,1005,822,131,2,53,1005-822,22.777,1,2
24105,22,0,1005,830,9,3,53,1005-830,28.789,1,3
24106,22,0,1005,817,9,4,53,1005-817,22.864,1,15
24107,22,0,1005,8,6,5,53,1005-8,22.781,1,4
24108,22,0,1005,20,6,6,53,1005-20,22.748,1,9
24109,22,0,1005,815,10,7,53,1005-815,23.635,1,10
24110,22,0,1005,154,210,8,53,1005-154,23.692,1,5
24111,22,0,1005,839,10,9,53,1005-839,23.316,1,8
24112,22,0,1005,832,4,10,52,1005-832,23.477,1,13
24113,22,0,1005,842,5,11,52,1005-842,23.376,1,7
24114,22,0,1005,828,15,12,52,1005-828,23.244,1,20
24115,22,0,1005,843,5,13,52,1005-843,23.11,1,6
24116,22,0,1005,4,1,14,52,1005-4,27.454,1,18
24117,22,0,1005,838,1,15,52,1005-838,23.159,2,19
24118,22,0,1005,845,3,16,52,1005-845,23.66,2,17
24119,22,0,1005,840,3,17,52,1005-840,23.657,2,14
24120,22,0,1005,844,15,18,38,1005-844,38.891,1,11
24121,22,0,1005,807,4,19,37,1005-807,23.555,1,16
24122,22,0,1005,825,210,20,8,1005-825,29.007,1,12
24123,69,0,1006,8,6,1,56,1006-8,23.714,1,3
24124,69,0,1006,830,9,2,56,1006-830,23.446,2,15
24125,69,0,1006,1,131,3,56,1006-1,23.693,1,1
24126,69,0,1006,20,6,4,56,1006-20,24.449,1,2
24127,69,0,1006,822,131,5,56,1006-822,23.478,1,4
24128,69,0,1006,807,4,6,56,1006-807,24.681,1,7
24129,69,0,1006,832,4,7,56,1006-832,29.319,1,11
24130,69,0,1006,815,10,8,56,1006-815,25.723,1,10
24131,69,0,1006,843,5,9,55,1006-843,23.819,1,14
24132,69,0,1006,828,15,10,55,1006-828,23.94,2,19
24133,69,0,1006,838,1,11,55,1006-838,24.065,2,20
24134,69,0,1006,842,5,12,55,1006-842,23.865,2,13
24135,69,0,1006,845,3,13,55,1006-845,23.686,3,17
24136,69,0,1006,840,3,14,54,1006-840,41.048,1,18
24137,69,0,1006,844,15,15,31,1006-844,34.812,0,9
24138,69,0,1006,817,9,16,8,1006-817,50,1,5
24139,69,0,1006,154,210,17,2,1006-154,35.104,0,8
24140,69,0,1006,4,1,18,1,1006-4,50,1,16
24141,69,0,1006,839,10,19,56,1006-839,24.534,1,6
24142,69,0,1006,825,210,20,56,1006-825,23.723,2,12
24143,32,0,1007,830,9,1,71,1007-830,22.175,2,2
24144,32,0,1007,20,6,2,71,1007-20,22.658,1,4
24145,32,0,1007,8,6,3,71,1007-8,22.017,2,6
24146,32,0,1007,1,131,4,71,1007-1,22.269,3,3
24147,32,0,1007,822,131,5,70,1007-822,22.105,1,5
24148,32,0,1007,807,4,6,69,1007-807,23.037,1,7
24149,32,0,1007,844,15,7,69,1007-844,22.588,1,9
24150,32,0,1007,838,1,8,69,1007-838,22.174,1,17
24151,32,0,1007,828,15,9,69,1007-828,31.406,2,10
24152,32,0,1007,842,5,10,69,1007-842,22.57,2,15
24153,32,0,1007,839,10,11,69,1007-839,27.806,2,11
24154,32,0,1007,840,3,12,69,1007-840,24.451,1,19
24155,32,0,1007,845,3,13,69,1007-845,22.732,2,20
24156,32,0,1007,843,5,14,69,1007-843,22.055,1,14
24157,32,0,1007,825,210,15,69,1007-825,22.39,2,18
24158,32,0,1007,154,210,16,68,1007-154,22.733,1,16
24159,32,0,1007,817,9,17,61,1007-817,22.022,1,1
24160,32,0,1007,815,10,18,38,1007-815,23.755,1,13
24161,32,0,1007,832,4,19,28,1007-832,22.66,0,8
24162,32,0,1007,4,1,20,3,1007-4,50,1,12
24163,18,0,1008,1,131,1,71,1008-1,22.641,1,1
24164,18,0,1008,830,9,2,71,1008-830,23.432,1,5
24165,18,0,1008,8,6,3,71,1008-8,22.766,1,4
24166,18,0,1008,817,9,4,71,1008-817,23.3,2,6
24167,18,0,1008,822,131,5,71,1008-822,22.955,2,3
24168,18,0,1008,20,6,6,71,1008-20,22.551,1,2
24169,18,0,1008,844,15,7,71,1008-844,23.593,1,8
24170,18,0,1008,154,210,8,71,1008-154,23.403,1,9
24171,18,0,1008,825,210,9,71,1008-825,23.115,1,11
24172,18,0,1008,815,10,10,70,1008-815,23.505,1,12
24173,18,0,1008,843,5,11,70,1008-843,23.422,2,17
24174,18,0,1008,832,4,12,70,1008-832,23.939,1,16
24175,18,0,1008,842,5,13,70,1008-842,23.757,1,10
24176,18,0,1008,838,1,14,70,1008-838,22.618,2,20
24177,18,0,1008,839,10,15,70,1008-839,27.226,1,13
24178,18,0,1008,845,3,16,69,1008-845,23.273,2,15
24179,18,0,1008,4,1,17,69,1008-4,33.753,2,18
24180,18,0,1008,840,3,18,69,1008-840,24.608,0,19
24181,18,0,1008,807,4,19,32,1008-807,50,1,14
24182,18,0,1008,828,15,20,20,1008-828,23.377,1,7
24183,24,0,1009,1,131,1,55,1009-1,21.283,1,1
24184,24,0,1009,20,6,2,55,1009-20,22.63,1,3
24185,24,0,1009,830,9,3,55,1009-830,21.057,1,6
24186,24,0,1009,817,9,4,55,1009-817,21.061,2,5
24187,24,0,1009,822,131,5,55,1009-822,21.6,1,2
24188,24,0,1009,832,4,6,55,1009-832,21.964,1,11
24189,24,0,1009,844,15,7,55,1009-844,21.828,1,8
24190,24,0,1009,815,10,8,55,1009-815,22.112,1,14
24191,24,0,1009,154,210,9,54,1009-154,22.354,1,7
24192,24,0,1009,825,210,10,54,1009-825,21.587,1,13
24193,24,0,1009,4,1,11,54,1009-4,21.726,1,15
24194,24,0,1009,843,5,12,54,1009-843,41.012,1,16
24195,24,0,1009,840,3,13,54,1009-840,22.189,1,20
24196,24,0,1009,838,1,14,54,1009-838,22.317,1,18
24197,24,0,1009,845,3,15,54,1009-845,22.755,1,19
24198,24,0,1009,842,5,16,46,1009-842,22.493,1,17
24199,24,0,1009,839,10,17,44,1009-839,21.979,0,9
24200,24,0,1009,828,15,18,24,1009-828,50,0,12
24201,24,0,1009,8,6,19,6,1009-8,50,0,4
24202,24,0,1009,807,4,20,0,1009-807,50,1,10
24203,1,0,1010,822,131,1,58,1010-822,22.014,1,2
24204,1,0,1010,1,131,2,58,1010-1,21.515,1,1
24205,1,0,1010,830,9,3,58,1010-830,21.157,1,4
24206,1,0,1010,20,6,4,58,1010-20,21.995,1,3
24207,1,0,1010,844,6,5,58,1010-844,22.306,1,5
24208,1,0,1010,825,210,6,58,1010-825,22.388,1,7
24209,1,0,1010,807,4,7,57,1010-807,21.588,1,11
24210,1,0,1010,8,51,8,57,1010-8,23.299,1,9
24211,1,0,1010,840,211,9,57,1010-840,22.471,1,16
24212,1,0,1010,826,5,10,57,1010-826,22.086,1,15
24213,1,0,1010,842,9,11,57,1010-842,21.269,1,17
24214,1,0,1010,846,1,12,57,1010-846,21.627,1,8
24215,1,0,1010,815,211,13,57,1010-815,23.234,1,10
24216,1,0,1010,848,5,14,57,1010-848,21.78,1,13
24217,1,0,1010,841,51,15,57,1010-841,27.172,2,14
24218,1,0,1010,847,3,16,56,1010-847,21.689,3,19
24219,1,0,1010,9,3,17,55,1010-9,32.997,1,20
24220,1,0,1010,154,210,18,29,1010-154,29.981,1,6
24221,1,0,1010,817,4,19,28,1010-817,33.027,0,12
24222,1,0,1010,832,1,20,9,1010-832,50,2,18
24223,3,0,1011,1,131,1,57,1011-1,24.255,2,3
24224,3,0,1011,822,131,2,57,1011-822,24.865,2,4
24225,3,0,1011,844,6,3,57,1011-844,24.518,2,1
24226,3,0,1011,830,9,4,57,1011-830,24.199,3,5
24227,3,0,1011,20,6,5,57,1011-20,24.228,2,2
24228,3,0,1011,846,1,6,57,1011-846,24.175,2,10
24229,3,0,1011,8,51,7,57,1011-8,25.647,2,9
24230,3,0,1011,842,9,8,57,1011-842,27.557,2,13
24231,3,0,1011,848,5,9,57,1011-848,25.659,2,12
24232,3,0,1011,815,211,10,57,1011-815,27.136,2,14
24233,3,0,1011,841,51,11,57,1011-841,27.725,2,16
24234,3,0,1011,826,5,12,56,1011-826,26.508,2,15
24235,3,0,1011,825,210,13,56,1011-825,24.948,2,6
24236,3,0,1011,840,211,14,56,1011-840,34.338,2,18
24237,3,0,1011,847,3,15,56,1011-847,24.633,2,19
24238,3,0,1011,9,3,16,55,1011-9,24.667,2,20
24239,3,0,1011,807,4,17,53,1011-807,25.498,1,17
24240,3,0,1011,817,4,18,53,1011-817,25.676,3,11
24241,3,0,1011,832,1,19,53,1011-832,45.543,1,7
24242,3,0,1011,154,210,20,16,1011-154,32.082,2,8
24243,17,0,1012,1,131,1,56,1012-1,22.644,2,2
24244,17,0,1012,822,131,2,56,1012-822,22.196,2,1
24245,17,0,1012,20,6,3,56,1012-20,22.749,2,3
24246,17,0,1012,830,9,4,56,1012-830,23.223,2,5
24247,17,0,1012,844,6,5,56,1012-844,22.921,3,4
24248,17,0,1012,842,9,6,56,1012-842,22.301,1,6
